id,category
23443,3
23444,4
23445,4
23446,1
23447,3
23448,3
23449,0
23450,1
23451,0
23452,3
23453,2
23454,3
23455,2
23456,4
23457,4
23458,1
23459,3
23460,4
23461,0
23462,3
23463,1
23464,3
23465,4
23466,3
23467,0
23468,0
23469,0
23470,4
23471,4
23472,2
23473,4
23474,1
23475,1
23476,4
23477,2
23478,2
23479,2
23480,1
23481,3
23482,4
23483,0
23484,4
23485,3
23486,2
23487,3
23488,3
23489,0
23490,1
23491,0
23492,1
23493,0
23494,2
23495,0
23496,4
23497,2
23498,1
23499,4
23500,4
23501,2
23502,4
23503,1
23504,2
23505,4
23506,0
23507,3
23508,2
23509,1
23510,0
23511,1
23512,0
23513,4
23514,4
23515,2
23516,3
23517,2
23518,2
23519,2
23520,3
23521,0
23522,0
23523,0
23524,4
23525,3
23526,3
23527,1
23528,2
23529,1
23530,1
23531,1
23532,0
23533,1
23534,3
23535,1
23536,2
23537,3
23538,3
23539,0
23540,0
23541,2
23542,1
23543,4
23544,4
23545,3
23546,0
23547,2
23548,2
23549,2
23550,2
23551,2
23552,4
23553,0
23554,4
23555,0
23556,4
23557,3
23558,4
23559,1
23560,1
23561,3
23562,1
23563,0
23564,1
23565,4
23566,1
23567,2
23568,2
23569,2
23570,2
23571,4
23572,4
23573,3
23574,4
23575,0
23576,0
23577,4
23578,0
23579,4
23580,3
23581,1
23582,0
23583,1
23584,1
23585,1
23586,4
23587,0
23588,1
23589,2
23590,0
23591,4
23592,0
23593,3
23594,2
23595,2
23596,1
23597,1
23598,2
23599,2
23600,0
23601,3
23602,0
23603,4
23604,1
23605,4
23606,4
23607,4
23608,2
23609,3
23610,0
23611,3
23612,1
23613,2
23614,0
23615,3
23616,0
23617,3
23618,2
23619,3
23620,2
23621,4
23622,4
23623,3
23624,0
23625,1
23626,1
23627,2
23628,1
23629,0
23630,3
23631,2
23632,4
23633,3
23634,3
23635,3
23636,2
23637,1
23638,2
23639,1
23640,1
23641,4
23642,2
23643,0
23644,2
23645,2
23646,2
23647,1
23648,1
23649,3
23650,1
23651,3
23652,3
23653,3
23654,1
23655,0
23656,4
23657,3
23658,3
23659,4
23660,4
23661,4
23662,0
23663,1
23664,3
23665,2
23666,2
23667,4
23668,0
23669,3
23670,2
23671,2
23672,3
23673,1
23674,1
23675,0
23676,3
23677,1
23678,3
23679,1
23680,4
23681,0
23682,2
23683,4
23684,0
23685,0
23686,2
23687,0
23688,2
23689,4
23690,2
23691,0
23692,3
23693,4
23694,2
23695,0
23696,4
23697,0
23698,0
23699,1
23700,0
23701,1
23702,1
23703,1
23704,0
23705,0
23706,1
23707,2
23708,3
23709,4
23710,2
23711,1
23712,4
23713,0
23714,0
23715,0
23716,0
23717,1
23718,3
23719,1
23720,0
23721,4
23722,3
23723,2
23724,0
23725,3
23726,1
23727,4
23728,1
23729,0
23730,3
23731,1
23732,1
23733,2
23734,1
23735,3
23736,4
23737,3
23738,3
23739,0
23740,4
23741,3
23742,3
23743,0
23744,1
23745,2
23746,3
23747,3
23748,0
23749,1
23750,0
23751,2
23752,2
23753,1
23754,4
23755,4
23756,1
23757,4
23758,1
23759,2
23760,1
23761,0
23762,3
23763,2
23764,0
23765,1
23766,2
23767,4
23768,1
23769,4
23770,4
23771,0
23772,0
23773,2
23774,2
23775,2
23776,2
23777,1
23778,1
23779,3
23780,1
23781,2
23782,2
23783,2
23784,2
23785,4
23786,0
23787,4
23788,2
23789,3
23790,1
23791,2
23792,4
23793,4
23794,1
23795,0
23796,0
23797,0
23798,0
23799,4
23800,0
23801,1
23802,4
23803,2
23804,1
23805,1
23806,4
23807,0
23808,2
23809,1
23810,4
23811,4
23812,0
23813,3
23814,3
23815,1
23816,2
23817,3
23818,2
23819,3
23820,1
23821,3
23822,0
23823,2
23824,0
23825,3
23826,1
23827,3
23828,2
23829,0
23830,4
23831,1
23832,4
23833,0
23834,2
23835,3
23836,1
23837,2
23838,2
23839,4
23840,3
23841,4
23842,4
23843,1
23844,3
23845,0
23846,3
23847,4
23848,3
23849,2
23850,1
23851,4
23852,3
23853,1
23854,3
23855,4
23856,2
23857,0
23858,0
23859,1
23860,2
23861,4
23862,2
23863,0
23864,3
23865,3
23866,2
23867,1
23868,1
23869,3
23870,3
23871,4
23872,3
23873,4
23874,3
23875,3
23876,0
23877,3
23878,1
23879,0
23880,0
23881,2
23882,2
23883,0
23884,2
23885,2
23886,3
23887,3
23888,2
23889,4
23890,0
23891,4
23892,2
23893,3
23894,1
23895,4
23896,3
23897,2
23898,1
23899,0
23900,2
23901,4
23902,2
23903,0
23904,3
23905,0
23906,1
23907,1
23908,1
23909,4
23910,0
23911,1
23912,1
23913,0
23914,2
23915,0
23916,1
23917,1
23918,2
23919,3
23920,1
23921,2
23922,0
23923,1
23924,3
23925,3
23926,4
23927,1
23928,3
23929,3
23930,3
23931,3
23932,4
23933,0
23934,0
23935,1
23936,0
23937,2
23938,1
23939,4
23940,3
23941,4
23942,2
23943,1
23944,4
23945,3
23946,1
23947,3
23948,0
23949,3
23950,3
23951,1
23952,1
23953,4
23954,3
23955,4
23956,0
23957,0
23958,2
23959,1
23960,3
23961,4
23962,0
23963,4
23964,0
23965,4
23966,2
23967,4
23968,0
23969,1
23970,2
23971,4
23972,0
23973,1
23974,3
23975,3
23976,3
23977,3
23978,4
23979,2
23980,2
23981,0
23982,4
23983,3
23984,1
23985,0
23986,0
23987,4
23988,1
23989,2
23990,1
23991,3
23992,4
23993,1
23994,2
23995,0
23996,1
23997,1
23998,2
23999,3
24000,4
24001,1
24002,4
24003,2
24004,0
24005,0
24006,1
24007,1
24008,3
24009,4
24010,2
24011,2
24012,0
24013,1
24014,2
24015,1
24016,0
24017,0
24018,0
24019,3
24020,3
24021,0
24022,0
24023,4
24024,3
24025,2
24026,2
24027,0
24028,2
24029,3
24030,0
24031,3
24032,0
24033,1
24034,1
24035,3
24036,2
24037,2
24038,0
24039,0
24040,2
24041,3
24042,1
24043,4
24044,3
24045,4
24046,2
24047,0
24048,1
24049,2
24050,2
24051,1
24052,1
24053,3
24054,3
24055,2
24056,3
24057,3
24058,1
24059,0
24060,2
24061,0
24062,4
24063,4
24064,0
24065,4
24066,0
24067,4
24068,3
24069,1
24070,1
24071,0
24072,3
24073,4
24074,3
24075,0
24076,4
24077,1
24078,0
24079,0
24080,1
24081,0
24082,1
24083,3
24084,3
24085,1
24086,2
24087,2
24088,2
24089,2
24090,0
24091,1
24092,0
24093,0
24094,1
24095,1
24096,2
24097,3
24098,1
24099,1
24100,2
24101,2
24102,2
24103,4
24104,2
24105,4
24106,0
24107,2
24108,4
24109,2
24110,3
24111,0
24112,3
24113,3
24114,3
24115,1
24116,1
24117,1
24118,2
24119,3
24120,0
24121,4
24122,1
24123,0
24124,4
24125,4
24126,4
24127,3
24128,1
24129,3
24130,1
24131,3
24132,0
24133,0
24134,4
24135,3
24136,3
24137,1
24138,2
24139,4
24140,2
24141,1
24142,1
24143,1
24144,2
24145,3
24146,0
24147,4
24148,2
24149,2
24150,3
24151,3
24152,1
24153,2
24154,2
24155,1
24156,2
24157,3
24158,0
24159,4
24160,0
24161,1
24162,3
24163,1
24164,2
24165,0
24166,4
24167,1
24168,1
24169,4
24170,1
24171,4
24172,1
24173,1
24174,3
24175,3
24176,0
24177,1
24178,4
24179,0
24180,3
24181,0
24182,1
24183,2
24184,0
24185,0
24186,1
24187,4
24188,1
24189,1
24190,4
24191,4
24192,3
24193,4
24194,0
24195,0
24196,1
24197,4
24198,0
24199,3
24200,3
24201,0
24202,3
24203,2
24204,4
24205,2
24206,0
24207,0
24208,2
24209,4
24210,4
24211,0
24212,3
24213,1
24214,0
24215,0
24216,4
24217,0
24218,4
24219,3
24220,0
24221,1
24222,3
24223,2
24224,2
24225,2
24226,2
24227,4
24228,4
24229,4
24230,1
24231,1
24232,3
24233,2
24234,0
24235,1
24236,0
24237,2
24238,4
24239,1
24240,4
24241,1
24242,3
24243,0
24244,2
24245,4
24246,0
24247,0
24248,3
24249,2
24250,1
24251,1
24252,1
24253,3
24254,0
24255,3
24256,0
24257,3
24258,4
24259,3
24260,4
24261,3
24262,4
24263,1
24264,2
24265,4
24266,0
24267,1
24268,1
24269,1
24270,0
24271,3
24272,3
24273,4
24274,4
24275,0
24276,3
24277,3
24278,3
24279,0
24280,1
24281,0
24282,1
24283,0
24284,0
24285,1
24286,2
24287,0
24288,0
24289,4
24290,2
24291,2
24292,4
24293,2
24294,3
24295,2
24296,2
24297,3
24298,4
24299,2
24300,4
24301,1
24302,1
24303,4
24304,4
24305,0
24306,1
24307,3
24308,4
24309,3
24310,3
24311,1
24312,1
24313,0
24314,0
24315,3
24316,2
24317,3
24318,1
24319,1
24320,2
24321,0
24322,4
24323,3
24324,2
24325,2
24326,2
24327,1
24328,0
24329,0
24330,2
24331,0
24332,4
24333,0
24334,2
24335,2
24336,2
24337,1
24338,4
24339,4
24340,1
24341,2
24342,2
24343,2
24344,2
24345,1
24346,1
24347,2
24348,1
24349,1
24350,0
24351,1
24352,2
24353,2
24354,4
24355,1
24356,2
24357,0
24358,2
24359,1
24360,0
24361,2
24362,4
24363,4
24364,1
24365,3
24366,3
24367,1
24368,2
24369,2
24370,0
24371,3
24372,2
24373,3
24374,4
24375,0
24376,2
24377,3
24378,1
24379,0
24380,4
24381,2
24382,4
24383,0
24384,3
24385,0
24386,0
24387,3
24388,1
24389,0
24390,3
24391,4
24392,3
24393,0
24394,1
24395,0
24396,3
24397,4
24398,3
24399,2
24400,1
24401,4
24402,4
24403,2
24404,4
24405,1
24406,0
24407,0
24408,4
24409,2
24410,1
24411,4
24412,1
24413,4
24414,4
24415,4
24416,1
24417,1
24418,1
24419,2
24420,4
24421,1
24422,2
24423,4
24424,4
24425,4
24426,1
24427,1
24428,2
24429,2
24430,1
24431,3
24432,4
24433,4
24434,2
24435,1
24436,1
24437,4
24438,1
24439,4
24440,4
24441,3
24442,3
24443,4
24444,1
24445,1
24446,0
24447,2
24448,0
24449,0
24450,0
24451,4
24452,4
24453,0
24454,2
24455,0
24456,1
24457,4
24458,0
24459,1
24460,2
24461,4
24462,2
24463,3
24464,0
24465,4
24466,4
24467,4
24468,1
24469,3
24470,2
24471,3
24472,1
24473,2
24474,2
24475,3
24476,1
24477,4
24478,0
24479,2
24480,2
24481,0
24482,0
24483,0
24484,4
24485,4
24486,0
24487,3
24488,4
24489,0
24490,2
24491,3
24492,4
24493,4
24494,1
24495,3
24496,4
24497,4
24498,2
24499,1
24500,1
24501,3
24502,3
24503,0
24504,4
24505,1
24506,1
24507,1
24508,2
24509,4
24510,4
24511,2
24512,3
24513,3
24514,1
24515,4
24516,2
24517,0
24518,2
24519,3
24520,3
24521,1
24522,0
24523,4
24524,3
24525,3
24526,0
24527,4
24528,1
24529,2
24530,3
24531,4
24532,0
24533,1
24534,0
24535,1
24536,0
24537,1
24538,2
24539,3
24540,0
24541,0
24542,3
24543,0
24544,0
24545,3
24546,1
24547,1
24548,1
24549,1
24550,4
24551,1
24552,0
24553,3
24554,3
24555,4
24556,0
24557,2
24558,3
24559,1
24560,4
24561,2
24562,4
24563,0
24564,2
24565,3
24566,1
24567,3
24568,1
24569,2
24570,0
24571,0
24572,4
24573,0
24574,3
24575,4
24576,2
24577,1
24578,1
24579,3
24580,1
24581,3
24582,3
24583,2
24584,2
24585,2
24586,0
24587,0
24588,1
24589,1
24590,3
24591,0
24592,0
24593,1
24594,2
24595,0
24596,2
24597,1
24598,0
24599,4
24600,1
24601,2
24602,3
24603,4
24604,0
24605,1
24606,0
24607,2
24608,3
24609,2
24610,0
24611,4
24612,1
24613,2
24614,2
24615,4
24616,2
24617,2
24618,3
24619,1
24620,3
24621,3
24622,0
24623,1
24624,0
24625,1
24626,0
24627,3
24628,3
24629,3
24630,2
24631,4
24632,0
24633,0
24634,1
24635,2
24636,3
24637,4
24638,0
24639,2
24640,0
24641,4
24642,0
24643,1
24644,1
24645,4
24646,2
24647,2
24648,3
24649,0
24650,3
24651,2
24652,3
24653,4
24654,3
24655,2
24656,2
24657,2
24658,2
24659,0
24660,4
24661,1
24662,2
24663,2
24664,1
24665,4
24666,4
24667,2
24668,2
24669,2
24670,3
24671,4
24672,0
24673,4
24674,3
24675,0
24676,3
24677,4
24678,1
24679,0
24680,4
24681,2
24682,1
24683,3
24684,2
24685,1
24686,3
24687,1
24688,1
24689,4
24690,0
24691,3
24692,1
24693,4
24694,3
24695,1
24696,0
24697,2
24698,2
24699,4
24700,0
24701,0
24702,0
24703,0
24704,4
24705,2
24706,2
24707,1
24708,0
24709,0
24710,2
24711,1
24712,2
24713,1
24714,2
24715,2
24716,4
24717,4
24718,3
24719,3
24720,2
24721,4
24722,1
24723,4
24724,2
24725,1
24726,3
24727,2
24728,2
24729,1
24730,4
24731,4
24732,3
24733,3
24734,4
24735,0
24736,1
24737,0
24738,3
24739,4
24740,1
24741,3
24742,0
24743,2
24744,4
24745,1
24746,2
24747,1
24748,4
24749,0
24750,1
24751,1
24752,0
24753,0
24754,4
24755,0
24756,3
24757,4
24758,4
24759,0
24760,2
24761,2
24762,2
24763,0
24764,3
24765,2
24766,3
24767,1
24768,4
24769,3
24770,2
24771,1
24772,0
24773,2
24774,0
24775,4
24776,3
24777,3
24778,1
24779,3
24780,0
24781,0
24782,0
24783,4
24784,1
24785,1
24786,4
24787,1
24788,3
24789,2
24790,2
24791,1
24792,1
24793,2
24794,3
24795,3
24796,4
24797,3
24798,4
24799,3
24800,3
24801,4
24802,1
24803,0
24804,3
24805,3
24806,4
24807,0
24808,0
24809,2
24810,4
24811,4
24812,3
24813,1
24814,4
24815,1
24816,3
24817,0
24818,1
24819,1
24820,4
24821,4
24822,4
24823,4
24824,3
24825,2
24826,1
24827,3
24828,3
24829,1
24830,1
24831,0
24832,3
24833,3
24834,3
24835,0
24836,2
24837,0
24838,0
24839,2
24840,1
24841,3
24842,3
24843,0
24844,4
24845,1
24846,1
24847,4
24848,4
24849,3
24850,4
24851,3
24852,0
24853,4
24854,2
24855,0
24856,3
24857,3
24858,3
24859,0
24860,0
24861,2
24862,4
24863,2
24864,2
24865,3
24866,0
24867,1
24868,3
24869,0
24870,0
24871,1
24872,2
24873,1
24874,2
24875,0
24876,1
24877,4
24878,4
24879,3
24880,0
24881,1
24882,2
24883,2
24884,4
24885,1
24886,2
24887,2
24888,1
24889,2
24890,0
24891,2
24892,0
24893,0
24894,2
24895,2
24896,3
24897,3
24898,4
24899,4
24900,4
24901,4
24902,4
24903,3
24904,3
24905,3
24906,4
24907,4
24908,1
24909,0
24910,2
24911,0
24912,4
24913,0
24914,0
24915,4
24916,0
24917,3
24918,1
24919,3
24920,4
24921,2
24922,2
24923,4
24924,3
24925,1
24926,1
24927,2
24928,2
24929,0
24930,3
24931,0
24932,0
24933,0
24934,1
24935,1
24936,4
24937,0
24938,4
24939,0
24940,1
24941,1
24942,4
24943,1
24944,0
24945,4
24946,3
24947,1
24948,3
24949,4
24950,1
24951,2
24952,3
24953,1
24954,4
24955,3
24956,0
24957,2
24958,2
24959,3
24960,0
24961,4
24962,4
24963,2
24964,3
24965,1
24966,4
24967,2
24968,4
24969,1
24970,4
24971,1
24972,3
24973,2
24974,2
24975,0
24976,2
24977,4
24978,4
24979,3
24980,2
24981,3
24982,0
24983,1
24984,4
24985,3
24986,1
24987,1
24988,1
24989,1
24990,0
24991,2
24992,4
24993,3
24994,0
24995,2
24996,1
24997,0
24998,2
24999,3
25000,3
25001,1
25002,1
25003,2
25004,2
25005,1
25006,0
25007,3
25008,3
25009,2
25010,3
25011,1
25012,0
25013,0
25014,0
25015,2
25016,2
25017,2
25018,1
25019,1
25020,0
25021,2
25022,2
25023,1
25024,2
25025,4
25026,1
25027,3
25028,4
25029,0
25030,0
25031,1
25032,1
25033,0
25034,3
25035,4
25036,4
25037,4
25038,0
25039,1
25040,1
25041,3
25042,1
25043,4
25044,2
25045,2
25046,3
25047,4
25048,1
25049,0
25050,4
25051,3
25052,0
25053,1
25054,1
25055,1
25056,3
25057,3
25058,0
25059,4
25060,3
25061,0
25062,0
25063,1
25064,2
25065,1
25066,4
25067,2
25068,1
25069,2
25070,2
25071,0
25072,3
25073,2
25074,3
25075,3
25076,2
25077,2
25078,3
25079,1
25080,0
25081,4
25082,3
25083,4
25084,0
25085,4
25086,1
25087,0
25088,3
25089,1
25090,2
25091,2
25092,0
25093,1
25094,0
25095,2
25096,1
25097,1
25098,2
25099,1
25100,3
25101,0
25102,0
25103,2
25104,3
25105,1
25106,3
25107,0
25108,0
25109,2
25110,4
25111,0
25112,2
25113,2
25114,3
25115,3
25116,0
25117,4
25118,2
25119,1
25120,2
25121,0
25122,0
25123,0
25124,4
25125,4
25126,4
25127,1
25128,3
25129,0
25130,4
25131,0
25132,1
25133,3
25134,4
25135,4
25136,0
25137,0
25138,2
25139,4
25140,0
25141,4
25142,2
25143,0
25144,2
25145,2
25146,3
25147,1
25148,3
25149,0
25150,1
25151,0
25152,3
25153,0
25154,3
25155,4
25156,4
25157,4
25158,3
25159,3
25160,0
25161,0
25162,0
25163,0
25164,0
25165,0
25166,4
25167,1
25168,0
25169,2
25170,3
25171,0
25172,4
25173,2
25174,4
25175,0
25176,0
25177,0
25178,4
25179,1
25180,4
25181,4
25182,2
25183,0
25184,3
25185,2
25186,1
25187,2
25188,0
25189,0
25190,3
25191,4
25192,0
25193,3
25194,0
25195,3
25196,3
25197,2
25198,1
25199,2
25200,3
25201,2
25202,0
25203,0
25204,0
25205,0
25206,2
25207,4
25208,4
25209,2
25210,0
25211,3
25212,1
25213,2
25214,0
25215,0
25216,0
25217,0
25218,1
25219,2
25220,2
25221,2
25222,2
25223,2
25224,4
25225,3
25226,2
25227,2
25228,1
25229,1
25230,0
25231,4
25232,1
25233,4
25234,0
25235,4
25236,4
25237,3
25238,2
25239,2
25240,3
25241,0
25242,0
25243,1
25244,3
25245,1
25246,3
25247,4
25248,4
25249,2
25250,0
25251,4
25252,3
25253,2
25254,1
25255,2
25256,0
25257,0
25258,4
25259,0
25260,1
25261,4
25262,2
25263,1
25264,1
25265,4
25266,3
25267,0
25268,2
25269,1
25270,3
25271,2
25272,0
25273,4
25274,0
25275,3
25276,4
25277,0
25278,4
25279,3
25280,3
25281,1
25282,1
25283,4
25284,3
25285,1
25286,0
25287,2
25288,2
25289,1
25290,1
25291,1
25292,4
25293,4
25294,4
25295,3
25296,0
25297,1
25298,2
25299,4
25300,1
25301,4
25302,4
25303,3
25304,3
25305,3
25306,3
25307,0
25308,1
25309,3
25310,1
25311,4
25312,1
25313,3
25314,3
25315,0
25316,2
25317,1
25318,2
25319,3
25320,1
25321,0
25322,1
25323,1
25324,4
25325,4
25326,2
25327,1
25328,1
25329,1
25330,3
25331,1
25332,0
25333,1
25334,0
25335,2
25336,3
25337,2
25338,0
25339,0
25340,2
25341,2
25342,2
25343,1
25344,3
25345,2
25346,0
25347,2
25348,4
25349,0
25350,4
25351,3
25352,4
25353,0
25354,0
25355,4
25356,4
25357,1
25358,2
25359,4
25360,4
25361,3
25362,3
25363,0
25364,0
25365,1
25366,2
25367,0
25368,4
25369,4
25370,2
25371,0
25372,0
25373,3
25374,1
25375,0
25376,3
25377,2
25378,4
25379,0
25380,2
25381,3
25382,3
25383,1
25384,1
25385,1
25386,3
25387,2
25388,3
25389,4
25390,2
25391,1
25392,3
25393,1
25394,2
25395,4
25396,4
25397,0
25398,4
25399,0
25400,4
25401,2
25402,1
25403,1
25404,4
25405,4
25406,2
25407,1
25408,4
25409,0
25410,4
25411,0
25412,4
25413,2
25414,3
25415,0
25416,4
25417,2
25418,1
25419,3
25420,3
25421,0
25422,0
25423,1
25424,4
25425,2
25426,3
25427,0
25428,0
25429,0
25430,0
25431,3
25432,3
25433,3
25434,0
25435,1
25436,3
25437,0
25438,2
25439,4
25440,0
25441,2
25442,2
25443,1
25444,0
25445,3
25446,3
25447,1
25448,4
25449,1
25450,3
25451,0
25452,4
25453,2
25454,1
25455,3
25456,2
25457,2
25458,3
25459,3
25460,3
25461,3
25462,4
25463,1
25464,0
25465,0
25466,4
25467,4
25468,2
25469,1
25470,4
25471,3
25472,1
25473,0
25474,1
25475,1
25476,1
25477,0
25478,3
25479,1
25480,1
25481,2
25482,1
25483,2
25484,3
25485,2
25486,4
25487,0
25488,2
25489,0
25490,1
25491,4
25492,4
25493,1
25494,0
25495,2
25496,4
25497,0
25498,1
25499,2
25500,1
25501,0
25502,1
25503,4
25504,2
25505,2
25506,2
25507,0
25508,3
25509,1
25510,3
25511,1
25512,0
25513,2
25514,4
25515,2
25516,3
25517,2
25518,1
25519,0
25520,1
25521,2
25522,3
25523,0
25524,1
25525,3
25526,2
25527,2
25528,4
25529,0
25530,1
25531,0
25532,0
25533,1
25534,3
25535,1
25536,4
25537,2
25538,4
25539,3
25540,1
25541,4
25542,3
25543,2
25544,3
25545,3
25546,0
25547,0
25548,0
25549,3
25550,4
25551,1
25552,1
25553,1
25554,0
25555,2
25556,3
25557,2
25558,2
25559,2
25560,4
25561,0
25562,4
25563,3
25564,1
25565,1
25566,1
25567,0
25568,0
25569,0
25570,2
25571,2
25572,2
25573,1
25574,0
25575,3
25576,2
25577,4
25578,3
25579,0
25580,0
25581,3
25582,3
25583,3
25584,1
25585,4
25586,2
25587,3
25588,3
25589,1
25590,2
25591,1
25592,4
25593,4
25594,0
25595,1
25596,0
25597,1
25598,4
25599,4
25600,2
25601,0
25602,4
25603,0
25604,1
25605,2
25606,2
25607,0
25608,2
25609,0
25610,1
25611,2
25612,0
25613,2
25614,1
25615,2
25616,2
25617,1
25618,4
25619,2
25620,4
25621,1
25622,3
25623,1
25624,2
25625,4
25626,0
25627,2
25628,1
25629,3
25630,4
25631,4
25632,0
25633,1
25634,1
25635,3
25636,4
25637,0
25638,0
25639,0
25640,0
25641,2
25642,4
25643,2
25644,4
25645,0
25646,3
25647,4
25648,3
25649,4
25650,1
25651,1
25652,2
25653,3
25654,1
25655,3
25656,4
25657,1
25658,3
25659,4
25660,3
25661,2
25662,2
25663,2
25664,1
25665,2
25666,4
25667,4
25668,0
25669,3
25670,4
25671,2
25672,4
25673,2
25674,2
25675,1
25676,1
25677,2
25678,4
25679,3
25680,1
25681,1
25682,4
25683,4
25684,4
25685,4
25686,0
25687,1
25688,1
25689,1
25690,0
25691,0
25692,3
25693,2
25694,4
25695,0
25696,2
25697,3
25698,1
25699,4
25700,2
25701,4
25702,0
25703,0
25704,4
25705,0
25706,3
25707,2
25708,2
25709,2
25710,4
25711,4
25712,1
25713,3
25714,1
25715,4
25716,1
25717,2
25718,0
25719,1
25720,2
25721,1
25722,1
25723,2
25724,2
25725,0
25726,0
25727,2
25728,4
25729,4
25730,0
25731,2
25732,1
25733,4
25734,4
25735,2
25736,1
25737,2
25738,1
25739,3
25740,3
25741,3
25742,3
25743,1
25744,3
25745,1
25746,2
25747,4
25748,1
25749,4
25750,1
25751,0
25752,4
25753,1
25754,0
25755,1
25756,0
25757,2
25758,0
25759,2
25760,3
25761,3
25762,4
25763,2
25764,1
25765,1
25766,1
25767,0
25768,1
25769,0
25770,1
25771,4
25772,2
25773,4
25774,1
25775,3
25776,3
25777,0
25778,1
25779,3
25780,2
25781,0
25782,2
25783,0
25784,1
25785,1
25786,2
25787,0
25788,2
25789,3
25790,1
25791,1
25792,1
25793,3
25794,3
25795,2
25796,0
25797,1
25798,1
25799,2
25800,2
25801,3
25802,4
25803,0
25804,1
25805,4
25806,4
25807,1
25808,0
25809,2
25810,3
25811,4
25812,2
25813,2
25814,3
25815,2
25816,1
25817,4
25818,2
25819,0
25820,3
25821,0
25822,1
25823,2
25824,4
25825,4
25826,1
25827,0
25828,1
25829,2
25830,4
25831,1
25832,0
25833,2
25834,3
25835,0
25836,1
25837,2
25838,4
25839,2
25840,0
25841,1
25842,0
25843,3
25844,2
25845,2
25846,2
25847,1
25848,3
25849,2
25850,3
25851,0
25852,3
25853,4
25854,2
25855,1
25856,3
25857,4
25858,1
25859,0
25860,4
25861,2
25862,4
25863,4
25864,3
25865,0
25866,3
25867,4
25868,2
25869,2
25870,4
25871,3
25872,0
25873,2
25874,3
25875,2
25876,1
25877,2
25878,3
25879,2
25880,2
25881,0
25882,4
25883,0
25884,3
25885,0
25886,1
25887,0
25888,2
25889,2
25890,2
25891,4
25892,4
25893,3
25894,3
25895,3
25896,0
25897,2
25898,4
25899,4
25900,0
25901,4
25902,2
25903,1
25904,2
25905,1
25906,3
25907,3
25908,4
25909,4
25910,3
25911,3
25912,0
25913,0
25914,4
25915,2
25916,4
25917,4
25918,0
25919,2
25920,0
25921,1
25922,2
25923,0
25924,2
25925,3
25926,0
25927,0
25928,1
25929,1
25930,2
25931,0
25932,2
25933,4
25934,4
25935,0
25936,0
25937,1
25938,3
25939,4
25940,0
25941,2
25942,3
25943,0
25944,0
25945,0
25946,1
25947,1
25948,0
25949,2
25950,2
25951,1
25952,4
25953,3
25954,0
25955,1
25956,2
25957,0
25958,0
25959,0
25960,0
25961,2
25962,4
25963,4
25964,0
25965,4
25966,2
25967,2
25968,2
25969,2
25970,0
25971,0
25972,2
25973,4
25974,1
25975,2
25976,0
25977,1
25978,0
25979,3
25980,0
25981,2
25982,0
25983,1
25984,2
25985,2
25986,0
25987,2
25988,2
25989,4
25990,4
25991,0
25992,0
25993,2
25994,3
25995,3
25996,3
25997,0
25998,3
25999,1
26000,3
26001,4
26002,0
26003,4
26004,2
26005,2
26006,3
26007,1
26008,1
26009,4
26010,3
26011,0
26012,4
26013,4
26014,4
26015,1
26016,1
26017,1
26018,2
26019,4
26020,4
26021,0
26022,1
26023,3
26024,4
26025,2
26026,0
26027,4
26028,4
26029,0
26030,3
26031,1
26032,2
26033,4
26034,4
26035,3
26036,3
26037,0
26038,3
26039,4
26040,1
26041,1
26042,4
26043,2
26044,2
26045,2
26046,4
26047,2
26048,2
26049,3
26050,1
26051,1
26052,2
26053,4
26054,4
26055,4
26056,1
26057,0
26058,0
26059,4
26060,2
26061,2
26062,2
26063,0
26064,1
26065,4
26066,1
26067,1
26068,1
26069,2
26070,1
26071,0
26072,2
26073,2
26074,2
26075,0
26076,0
26077,3
26078,1
26079,1
26080,2
26081,2
26082,0
26083,3
26084,0
26085,4
26086,1
26087,2
26088,0
26089,0
26090,4
26091,3
26092,3
26093,2
26094,2
26095,3
26096,4
26097,4
26098,3
26099,3
26100,1
26101,3
26102,4
26103,0
26104,2
26105,3
26106,2
26107,0
26108,1
26109,3
26110,2
26111,2
26112,1
26113,2
26114,3
26115,4
26116,4
26117,4
26118,1
26119,4
26120,0
26121,0
26122,3
26123,2
26124,4
26125,2
26126,0
26127,0
26128,2
26129,1
26130,2
26131,0
26132,2
26133,1
26134,3
26135,3
26136,0
26137,2
26138,0
26139,1
26140,4
26141,2
26142,3
26143,4
26144,4
26145,2
26146,3
26147,1
26148,2
26149,4
26150,4
26151,3
26152,4
26153,4
26154,2
26155,1
26156,1
26157,3
26158,0
26159,3
26160,1
26161,2
26162,1
26163,3
26164,3
26165,1
26166,2
26167,0
26168,2
26169,2
26170,3
26171,4
26172,3
26173,4
26174,1
26175,0
26176,0
26177,2
26178,3
26179,4
26180,4
26181,4
26182,3
26183,2
26184,1
26185,2
26186,1
26187,2
26188,2
26189,2
26190,3
26191,4
26192,2
26193,2
26194,4
26195,2
26196,0
26197,2
26198,3
26199,2
26200,4
26201,2
26202,0
26203,2
26204,1
26205,3
26206,2
26207,0
26208,3
26209,1
26210,4
26211,0
26212,1
26213,2
26214,4
26215,1
26216,0
26217,3
26218,1
26219,0
26220,0
26221,3
26222,1
26223,0
26224,0
26225,0
26226,0
26227,2
26228,1
26229,2
26230,2
26231,0
26232,3
26233,3
26234,2
26235,2
26236,3
26237,3
26238,1
26239,1
26240,3
26241,4
